item,price,holdEffect,holdEffectParam,pluckEffect,flingEffect,flingPower,naturalGiftPower,naturalGiftType,prevent_toss,selectable,fieldPocket,battlePocket,fieldUseFunc,battleUseFunc,partyUse,slp_heal,psn_heal,brn_heal,frz_heal,prz_heal,cfs_heal,inf_heal,guard_spec,revive,revive_all,level_up,evolve,atk_stages,def_stages,spatk_stages,spdef_stages,speed_stages,accuracy_stages,critrate_stages,pp_up,pp_max,pp_restore,pp_restore_all,hp_restore,hp_ev_up,atk_ev_up,def_ev_up,speed_ev_up,spatk_ev_up,spdef_ev_up,friendship_mod_lo,friendship_mod_med,friendship_mod_hi,hp_ev_up_param,atk_ev_up_param,def_ev_up_param,speed_ev_up_param,spatk_ev_up_param,spdef_ev_up_param,hp_restore_param,pp_restore_param,friendship_mod_lo_param,friendship_mod_med_param,friendship_mod_hi_param,price_high,pricepad
ITEM_TM103,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM104,6000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM105,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM106,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM107,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM108,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM109,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM110,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM111,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM112,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM113,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM114,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM115,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM116,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM117,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM118,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM119,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM120,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM121,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM122,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM123,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM124,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM125,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM126,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM127,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM128,6000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM129,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM130,1600,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM131,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM132,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM133,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM134,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM135,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM136,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM137,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM138,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM139,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM140,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM141,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM142,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM143,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM144,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM145,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM146,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM147,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM148,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM149,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM150,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM151,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM152,56000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM153,56000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM154,56000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM155,56000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM156,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM157,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM158,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM159,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM160,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM161,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM162,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM163,56000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM164,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM165,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM166,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM167,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM168,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM169,56000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM170,56000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM171,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM172,800,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM173,1600,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM174,1600,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM175,3200,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM176,1600,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM177,800,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM178,1600,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM179,3200,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM180,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM181,56000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM182,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM183,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM184,12000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM185,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM186,20000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM187,40000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM188,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM189,32000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TM190,48000,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_TMHMS,0,6,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
