reference_id,reference_name,item_id,item_name
1242,ITEM_QUIET_MINT,1263,ITEM_QUIET_MINT
1243,ITEM_CALM_MINT,1264,ITEM_CALM_MINT
1244,ITEM_GENTLE_MINT,1265,ITEM_GENTLE_MINT
1245,ITEM_CAREFUL_MINT,1266,ITEM_CAREFUL_MINT
1246,ITEM_SASSY_MINT,1267,ITEM_SASSY_MINT
1247,ITEM_TIMID_MINT,1268,ITEM_TIMID_MINT
1248,ITEM_HASTY_MINT,1269,ITEM_HASTY_MINT
1249,ITEM_JOLLY_MINT,1270,ITEM_JOLLY_MINT
1250,ITEM_NAIVE_MINT,1271,ITEM_NAIVE_MINT
1251,ITEM_SERIOUS_MINT,1272,ITEM_SERIOUS_MINT
1252,ITEM_WISHING_PIECE,1273,ITEM_WISHING_PIECE
1253,ITEM_CRACKED_POT,548,ITEM_CRACKED_POT
1254,ITEM_CHIPPED_POT,547,ITEM_CHIPPED_POT
1255,ITEM_HI_TECH_EARBUDS,1274,ITEM_HI_TECH_EARBUDS
1256,ITEM_FRUIT_BUNCH,1275,ITEM_FRUIT_BUNCH
1257,ITEM_MOOMOO_CHEESE,1276,ITEM_MOOMOO_CHEESE
1258,ITEM_SPICE_MIX,1277,ITEM_SPICE_MIX
1259,ITEM_FRESH_CREAM,1278,ITEM_FRESH_CREAM
1260,ITEM_PACKAGED_CURRY,1279,ITEM_PACKAGED_CURRY
1261,ITEM_COCONUT_MILK,1280,ITEM_COCONUT_MILK
1262,ITEM_INSTANT_NOODLES,1281,ITEM_INSTANT_NOODLES
1263,ITEM_PRECOOKED_BURGER,1282,ITEM_PRECOOKED_BURGER
1264,ITEM_GIGANTAMIX,1283,ITEM_GIGANTAMIX
1265,ITEM_WISHING_CHIP,1284,ITEM_WISHING_CHIP
1266,ITEM_ROTOM_BIKE_WATER_MODE,1285,ITEM_ROTOM_BIKE_WATER_MODE
1267,ITEM_CATCHING_CHARM,1286,ITEM_CATCHING_CHARM
1268,ITEM_UNKNOWN_1268,1287,ITEM_UNKNOWN_1268
1269,ITEM_OLD_LETTER,1288,ITEM_OLD_LETTER
1270,ITEM_BAND_AUTOGRAPH,1289,ITEM_BAND_AUTOGRAPH
1271,ITEM_SONIAS_BOOK,1290,ITEM_SONIAS_BOOK
1272,ITEM_UNKNOWN_1272,1291,ITEM_UNKNOWN_1272
1273,ITEM_UNKNOWN_1273,1292,ITEM_UNKNOWN_1273
1274,ITEM_UNKNOWN_1274,1293,ITEM_UNKNOWN_1274
1275,ITEM_UNKNOWN_1275,1294,ITEM_UNKNOWN_1275
1276,ITEM_UNKNOWN_1276,1295,ITEM_UNKNOWN_1276
1277,ITEM_UNKNOWN_1277,1296,ITEM_UNKNOWN_1277
1278,ITEM_ROTOM_CATALOG,1297,ITEM_ROTOM_CATALOG
1279,ITEM_AND458,1298,ITEM_AND458
1280,ITEM_AND15,1299,ITEM_AND15
1281,ITEM_AND337,1300,ITEM_AND337
1282,ITEM_AND603,1301,ITEM_AND603
1283,ITEM_AND390,1302,ITEM_AND390
1284,ITEM_SGR6879,1303,ITEM_SGR6879
1285,ITEM_SGR6859,1304,ITEM_SGR6859
1286,ITEM_SGR6913,1305,ITEM_SGR6913
1287,ITEM_SGR7348,1306,ITEM_SGR7348
1288,ITEM_SGR7121,1307,ITEM_SGR7121
1289,ITEM_SGR6746,1308,ITEM_SGR6746
1290,ITEM_SGR7194,1309,ITEM_SGR7194
1291,ITEM_SGR7337,1310,ITEM_SGR7337
1292,ITEM_SGR7343,1311,ITEM_SGR7343
1293,ITEM_SGR6812,1312,ITEM_SGR6812
1294,ITEM_SGR7116,1313,ITEM_SGR7116
1295,ITEM_SGR7264,1314,ITEM_SGR7264
1296,ITEM_SGR7597,1315,ITEM_SGR7597
1297,ITEM_DEL7882,1316,ITEM_DEL7882
1298,ITEM_DEL7906,1317,ITEM_DEL7906
1299,ITEM_DEL7852,1318,ITEM_DEL7852
1300,ITEM_PSC596,1319,ITEM_PSC596
1301,ITEM_PSC361,1320,ITEM_PSC361
1302,ITEM_PSC510,1321,ITEM_PSC510
1303,ITEM_PSC437,1322,ITEM_PSC437
1304,ITEM_PSC8773,1323,ITEM_PSC8773
1305,ITEM_LEP1865,1324,ITEM_LEP1865
1306,ITEM_LEP1829,1325,ITEM_LEP1829
1307,ITEM_BOO5340,1326,ITEM_BOO5340
1308,ITEM_BOO5506,1327,ITEM_BOO5506
1309,ITEM_BOO5435,1328,ITEM_BOO5435
1310,ITEM_BOO5602,1329,ITEM_BOO5602
1311,ITEM_BOO5733,1330,ITEM_BOO5733
1312,ITEM_BOO5235,1331,ITEM_BOO5235
1313,ITEM_BOO5351,1332,ITEM_BOO5351
1314,ITEM_HYA3748,1333,ITEM_HYA3748
1315,ITEM_HYA3903,1334,ITEM_HYA3903
1316,ITEM_HYA3418,1335,ITEM_HYA3418
1317,ITEM_HYA3482,1336,ITEM_HYA3482
1318,ITEM_HYA3845,1337,ITEM_HYA3845
1319,ITEM_ERI1084,1338,ITEM_ERI1084
1320,ITEM_ERI472,1339,ITEM_ERI472
1321,ITEM_ERI1666,1340,ITEM_ERI1666
1322,ITEM_ERI897,1341,ITEM_ERI897
1323,ITEM_ERI1231,1342,ITEM_ERI1231
1324,ITEM_ERI874,1343,ITEM_ERI874
1325,ITEM_ERI1298,1344,ITEM_ERI1298
1326,ITEM_ERI1325,1345,ITEM_ERI1325
1327,ITEM_ERI984,1346,ITEM_ERI984
1328,ITEM_ERI1464,1347,ITEM_ERI1464
1329,ITEM_ERI1393,1348,ITEM_ERI1393
1330,ITEM_ERI850,1349,ITEM_ERI850
1331,ITEM_TAU1409,1350,ITEM_TAU1409
1332,ITEM_TAU1457,1351,ITEM_TAU1457
1333,ITEM_TAU1165,1352,ITEM_TAU1165
1334,ITEM_TAU1791,1353,ITEM_TAU1791
1335,ITEM_TAU1910,1354,ITEM_TAU1910
1336,ITEM_TAU1346,1355,ITEM_TAU1346
1337,ITEM_TAU1373,1356,ITEM_TAU1373
1338,ITEM_TAU1412,1357,ITEM_TAU1412
1339,ITEM_CMA2491,1358,ITEM_CMA2491
1340,ITEM_CMA2693,1359,ITEM_CMA2693
1341,ITEM_CMA2294,1360,ITEM_CMA2294
1342,ITEM_CMA2827,1361,ITEM_CMA2827
1343,ITEM_CMA2282,1362,ITEM_CMA2282
1344,ITEM_CMA2618,1363,ITEM_CMA2618
1345,ITEM_CMA2657,1364,ITEM_CMA2657
1346,ITEM_CMA2646,1365,ITEM_CMA2646
1347,ITEM_UMA4905,1366,ITEM_UMA4905
1348,ITEM_UMA4301,1367,ITEM_UMA4301
1349,ITEM_UMA5191,1368,ITEM_UMA5191
1350,ITEM_UMA5054,1369,ITEM_UMA5054
1351,ITEM_UMA4295,1370,ITEM_UMA4295
1352,ITEM_UMA4660,1371,ITEM_UMA4660
1353,ITEM_UMA4554,1372,ITEM_UMA4554
1354,ITEM_UMA4069,1373,ITEM_UMA4069
1355,ITEM_UMA3569,1374,ITEM_UMA3569
1356,ITEM_UMA3323,1375,ITEM_UMA3323
1357,ITEM_UMA4033,1376,ITEM_UMA4033
1358,ITEM_UMA4377,1377,ITEM_UMA4377
1359,ITEM_UMA4375,1378,ITEM_UMA4375
1360,ITEM_UMA4518,1379,ITEM_UMA4518
1361,ITEM_UMA3594,1380,ITEM_UMA3594
1362,ITEM_VIR5056,1381,ITEM_VIR5056
1363,ITEM_VIR4825,1382,ITEM_VIR4825
1364,ITEM_VIR4932,1383,ITEM_VIR4932
1365,ITEM_VIR4540,1384,ITEM_VIR4540
1366,ITEM_VIR4689,1385,ITEM_VIR4689
1367,ITEM_VIR5338,1386,ITEM_VIR5338
1368,ITEM_VIR4910,1387,ITEM_VIR4910
1369,ITEM_VIR5315,1388,ITEM_VIR5315
1370,ITEM_VIR5359,1389,ITEM_VIR5359
1371,ITEM_VIR5409,1390,ITEM_VIR5409
1372,ITEM_VIR5107,1391,ITEM_VIR5107
1373,ITEM_ARI617,1392,ITEM_ARI617
1374,ITEM_ARI553,1393,ITEM_ARI553
1375,ITEM_ARI546,1394,ITEM_ARI546
1376,ITEM_ARI951,1395,ITEM_ARI951
1377,ITEM_ORI1713,1396,ITEM_ORI1713
1378,ITEM_ORI2061,1397,ITEM_ORI2061
1379,ITEM_ORI1790,1398,ITEM_ORI1790
1380,ITEM_ORI1903,1399,ITEM_ORI1903
1381,ITEM_ORI1948,1400,ITEM_ORI1948
1382,ITEM_ORI2004,1401,ITEM_ORI2004
1383,ITEM_ORI1852,1402,ITEM_ORI1852
1384,ITEM_ORI1879,1403,ITEM_ORI1879
1385,ITEM_ORI1899,1404,ITEM_ORI1899
1386,ITEM_ORI1543,1405,ITEM_ORI1543
1387,ITEM_CAS21,1406,ITEM_CAS21
1388,ITEM_CAS168,1407,ITEM_CAS168
1389,ITEM_CAS403,1408,ITEM_CAS403
1390,ITEM_CAS153,1409,ITEM_CAS153
1391,ITEM_CAS542,1410,ITEM_CAS542
1392,ITEM_CAS219,1411,ITEM_CAS219
1393,ITEM_CAS265,1412,ITEM_CAS265
1394,ITEM_CNC3572,1413,ITEM_CNC3572
1395,ITEM_CNC3208,1414,ITEM_CNC3208
1396,ITEM_CNC3461,1415,ITEM_CNC3461
1397,ITEM_CNC3449,1416,ITEM_CNC3449
1398,ITEM_CNC3429,1417,ITEM_CNC3429
1399,ITEM_CNC3627,1418,ITEM_CNC3627
1400,ITEM_CNC3268,1419,ITEM_CNC3268
1401,ITEM_CNC3249,1420,ITEM_CNC3249
1402,ITEM_COM4968,1421,ITEM_COM4968
1403,ITEM_CRV4757,1422,ITEM_CRV4757
1404,ITEM_CRV4623,1423,ITEM_CRV4623
1405,ITEM_CRV4662,1424,ITEM_CRV4662
1406,ITEM_CRV4786,1425,ITEM_CRV4786
1407,ITEM_AUR1708,1426,ITEM_AUR1708
1408,ITEM_AUR2088,1427,ITEM_AUR2088
1409,ITEM_AUR1605,1428,ITEM_AUR1605
1410,ITEM_AUR2095,1429,ITEM_AUR2095
1411,ITEM_AUR1577,1430,ITEM_AUR1577
1412,ITEM_AUR1641,1431,ITEM_AUR1641
1413,ITEM_AUR1612,1432,ITEM_AUR1612
1414,ITEM_PAV7790,1433,ITEM_PAV7790
1415,ITEM_CET911,1434,ITEM_CET911
1416,ITEM_CET681,1435,ITEM_CET681
1417,ITEM_CET188,1436,ITEM_CET188
1418,ITEM_CET539,1437,ITEM_CET539
1419,ITEM_CET804,1438,ITEM_CET804
1420,ITEM_CEP8974,1439,ITEM_CEP8974
1421,ITEM_CEP8162,1440,ITEM_CEP8162
1422,ITEM_CEP8238,1441,ITEM_CEP8238
1423,ITEM_CEP8417,1442,ITEM_CEP8417
1424,ITEM_CEN5267,1443,ITEM_CEN5267
1425,ITEM_CEN5288,1444,ITEM_CEN5288
1426,ITEM_CEN551,1445,ITEM_CEN551
1427,ITEM_CEN5459,1446,ITEM_CEN5459
1428,ITEM_CEN5460,1447,ITEM_CEN5460
1429,ITEM_CMI2943,1448,ITEM_CMI2943
1430,ITEM_CMI2845,1449,ITEM_CMI2845
1431,ITEM_EQU8131,1450,ITEM_EQU8131
1432,ITEM_VUL7405,1451,ITEM_VUL7405
1433,ITEM_UMI424,1452,ITEM_UMI424
1434,ITEM_UMI5563,1453,ITEM_UMI5563
1435,ITEM_UMI5735,1454,ITEM_UMI5735
1436,ITEM_UMI6789,1455,ITEM_UMI6789
1437,ITEM_CRT4287,1456,ITEM_CRT4287
1438,ITEM_LYR7001,1457,ITEM_LYR7001
1439,ITEM_LYR7178,1458,ITEM_LYR7178
1440,ITEM_LYR7106,1459,ITEM_LYR7106
1441,ITEM_LYR7298,1460,ITEM_LYR7298
1442,ITEM_ARA6585,1461,ITEM_ARA6585
1443,ITEM_SCO6134,1462,ITEM_SCO6134
1444,ITEM_SCO6527,1463,ITEM_SCO6527
1445,ITEM_SCO6553,1464,ITEM_SCO6553
1446,ITEM_SCO5953,1465,ITEM_SCO5953
1447,ITEM_SCO5984,1466,ITEM_SCO5984
1448,ITEM_SCO6508,1467,ITEM_SCO6508
1449,ITEM_SCO6084,1468,ITEM_SCO6084
1450,ITEM_SCO5944,1469,ITEM_SCO5944
1451,ITEM_SCO6630,1470,ITEM_SCO6630
1452,ITEM_SCO6027,1471,ITEM_SCO6027
1453,ITEM_SCO6247,1472,ITEM_SCO6247
1454,ITEM_SCO6252,1473,ITEM_SCO6252
1455,ITEM_SCO5928,1474,ITEM_SCO5928
1456,ITEM_SCO6241,1475,ITEM_SCO6241
1457,ITEM_SCO6165,1476,ITEM_SCO6165
1458,ITEM_TRI544,1477,ITEM_TRI544
1459,ITEM_LEO3982,1478,ITEM_LEO3982
1460,ITEM_LEO4534,1479,ITEM_LEO4534
1461,ITEM_LEO4357,1480,ITEM_LEO4357
1462,ITEM_LEO4057,1481,ITEM_LEO4057
1463,ITEM_LEO4359,1482,ITEM_LEO4359
1464,ITEM_LEO4031,1483,ITEM_LEO4031
1465,ITEM_LEO3852,1484,ITEM_LEO3852
1466,ITEM_LEO3905,1485,ITEM_LEO3905
1467,ITEM_LEO3773,1486,ITEM_LEO3773
1468,ITEM_GRU8425,1487,ITEM_GRU8425
1469,ITEM_GRU8636,1488,ITEM_GRU8636
1470,ITEM_GRU8353,1489,ITEM_GRU8353
1471,ITEM_LIB5685,1490,ITEM_LIB5685
1472,ITEM_LIB5531,1491,ITEM_LIB5531
1473,ITEM_LIB5787,1492,ITEM_LIB5787
1474,ITEM_LIB5603,1493,ITEM_LIB5603
1475,ITEM_PUP3165,1494,ITEM_PUP3165
1476,ITEM_PUP3185,1495,ITEM_PUP3185
1477,ITEM_PUP3045,1496,ITEM_PUP3045
1478,ITEM_CYG7924,1497,ITEM_CYG7924
1479,ITEM_CYG7417,1498,ITEM_CYG7417
1480,ITEM_CYG7796,1499,ITEM_CYG7796
1481,ITEM_CYG8301,1500,ITEM_CYG8301
1482,ITEM_CYG7949,1501,ITEM_CYG7949
1483,ITEM_CYG7528,1502,ITEM_CYG7528
1484,ITEM_OCT7228,1503,ITEM_OCT7228
1485,ITEM_COL1956,1504,ITEM_COL1956
1486,ITEM_COL2040,1505,ITEM_COL2040
1487,ITEM_COL2177,1506,ITEM_COL2177
1488,ITEM_GEM2990,1507,ITEM_GEM2990
1489,ITEM_GEM2891,1508,ITEM_GEM2891
1490,ITEM_GEM2421,1509,ITEM_GEM2421
1491,ITEM_GEM2473,1510,ITEM_GEM2473
1492,ITEM_GEM2216,1511,ITEM_GEM2216
1493,ITEM_GEM2777,1512,ITEM_GEM2777
1494,ITEM_GEM2650,1513,ITEM_GEM2650
1495,ITEM_GEM2286,1514,ITEM_GEM2286
1496,ITEM_GEM2484,1515,ITEM_GEM2484
1497,ITEM_GEM2930,1516,ITEM_GEM2930
1498,ITEM_PEG8775,1517,ITEM_PEG8775
1499,ITEM_PEG8781,1518,ITEM_PEG8781
1500,ITEM_PEG39,1519,ITEM_PEG39
1501,ITEM_PEG8308,1520,ITEM_PEG8308
1502,ITEM_PEG8650,1521,ITEM_PEG8650
1503,ITEM_PEG8634,1522,ITEM_PEG8634
1504,ITEM_PEG8684,1523,ITEM_PEG8684
1505,ITEM_PEG8450,1524,ITEM_PEG8450
1506,ITEM_PEG8880,1525,ITEM_PEG8880
1507,ITEM_PEG8905,1526,ITEM_PEG8905
1508,ITEM_OPH6556,1527,ITEM_OPH6556
1509,ITEM_OPH6378,1528,ITEM_OPH6378
1510,ITEM_OPH6603,1529,ITEM_OPH6603
1511,ITEM_OPH6149,1530,ITEM_OPH6149
1512,ITEM_OPH6056,1531,ITEM_OPH6056
1513,ITEM_OPH6075,1532,ITEM_OPH6075
1514,ITEM_SER5854,1533,ITEM_SER5854
1515,ITEM_SER7141,1534,ITEM_SER7141
1516,ITEM_SER5879,1535,ITEM_SER5879
1517,ITEM_HER6406,1536,ITEM_HER6406
1518,ITEM_HER6148,1537,ITEM_HER6148
1519,ITEM_HER6410,1538,ITEM_HER6410
1520,ITEM_HER6526,1539,ITEM_HER6526
1521,ITEM_HER6117,1540,ITEM_HER6117
1522,ITEM_HER6008,1541,ITEM_HER6008
1523,ITEM_PER936,1542,ITEM_PER936
1524,ITEM_PER1017,1543,ITEM_PER1017
1525,ITEM_PER1131,1544,ITEM_PER1131
1526,ITEM_PER1228,1545,ITEM_PER1228
1527,ITEM_PER834,1546,ITEM_PER834
1528,ITEM_PER941,1547,ITEM_PER941
1529,ITEM_PHE99,1548,ITEM_PHE99
1530,ITEM_PHE338,1549,ITEM_PHE338
1531,ITEM_VEL3634,1550,ITEM_VEL3634
1532,ITEM_VEL3485,1551,ITEM_VEL3485
1533,ITEM_VEL3734,1552,ITEM_VEL3734
1534,ITEM_AQR8232,1553,ITEM_AQR8232
1535,ITEM_AQR8414,1554,ITEM_AQR8414
1536,ITEM_AQR8709,1555,ITEM_AQR8709
1537,ITEM_AQR8518,1556,ITEM_AQR8518
1538,ITEM_AQR7950,1557,ITEM_AQR7950
1539,ITEM_AQR8499,1558,ITEM_AQR8499
1540,ITEM_AQR8610,1559,ITEM_AQR8610
1541,ITEM_AQR8264,1560,ITEM_AQR8264
1542,ITEM_CRU4853,1561,ITEM_CRU4853
1543,ITEM_CRU4730,1562,ITEM_CRU4730
1544,ITEM_CRU4763,1563,ITEM_CRU4763
1545,ITEM_CRU4700,1564,ITEM_CRU4700
1546,ITEM_CRU4656,1565,ITEM_CRU4656
1547,ITEM_PSA8728,1566,ITEM_PSA8728
1548,ITEM_TRA6217,1567,ITEM_TRA6217
1549,ITEM_CAP7776,1568,ITEM_CAP7776
1550,ITEM_CAP7754,1569,ITEM_CAP7754
1551,ITEM_CAP8278,1570,ITEM_CAP8278
1552,ITEM_CAP8322,1571,ITEM_CAP8322
1553,ITEM_CAP7773,1572,ITEM_CAP7773
1554,ITEM_SGE7479,1573,ITEM_SGE7479
1555,ITEM_CAR2326,1574,ITEM_CAR2326
1556,ITEM_CAR3685,1575,ITEM_CAR3685
1557,ITEM_CAR3307,1576,ITEM_CAR3307
1558,ITEM_CAR3699,1577,ITEM_CAR3699
1559,ITEM_DRA5744,1578,ITEM_DRA5744
1560,ITEM_DRA5291,1579,ITEM_DRA5291
1561,ITEM_DRA6705,1580,ITEM_DRA6705
1562,ITEM_DRA6536,1581,ITEM_DRA6536
1563,ITEM_DRA7310,1582,ITEM_DRA7310
1564,ITEM_DRA6688,1583,ITEM_DRA6688
1565,ITEM_DRA4434,1584,ITEM_DRA4434
1566,ITEM_DRA6370,1585,ITEM_DRA6370
1567,ITEM_DRA7462,1586,ITEM_DRA7462
1568,ITEM_DRA6396,1587,ITEM_DRA6396
1569,ITEM_DRA6132,1588,ITEM_DRA6132
1570,ITEM_DRA6636,1589,ITEM_DRA6636
1571,ITEM_CVN4915,1590,ITEM_CVN4915
1572,ITEM_CVN4785,1591,ITEM_CVN4785
1573,ITEM_CVN4846,1592,ITEM_CVN4846
1574,ITEM_AQL7595,1593,ITEM_AQL7595
1575,ITEM_AQL7557,1594,ITEM_AQL7557
1576,ITEM_AQL7525,1595,ITEM_AQL7525
1577,ITEM_AQL7602,1596,ITEM_AQL7602
1578,ITEM_AQL7235,1597,ITEM_AQL7235
1579,ITEM_MAX_HONEY,1598,ITEM_MAX_HONEY
1580,ITEM_MAX_MUSHROOMS,1599,ITEM_MAX_MUSHROOMS
1581,ITEM_GALARICA_TWIG,1600,ITEM_GALARICA_TWIG
1582,ITEM_GALARICA_CUFF,549,ITEM_GALARICA_CUFF
1583,ITEM_STYLE_CARD,1601,ITEM_STYLE_CARD
1584,ITEM_ARMOR_PASS,1602,ITEM_ARMOR_PASS
1585,ITEM_ROTOM_BIKE_SPARKLING_WHITE,1603,ITEM_ROTOM_BIKE_SPARKLING_WHITE
1586,ITEM_ROTOM_BIKE_GLISTENING_BLACK,1604,ITEM_ROTOM_BIKE_GLISTENING_BLACK
1587,ITEM_EXP_CHARM,1605,ITEM_EXP_CHARM
1588,ITEM_ARMORITE_ORE,1606,ITEM_ARMORITE_ORE
1589,ITEM_MARK_CHARM,1607,ITEM_MARK_CHARM
1590,ITEM_REINS_OF_UNITY_FUSE,1608,ITEM_REINS_OF_UNITY_FUSE
1591,ITEM_REINS_OF_UNITY_UNFUSE,1609,ITEM_REINS_OF_UNITY_UNFUSE
1592,ITEM_GALARICA_WREATH,550,ITEM_GALARICA_WREATH
1593,ITEM_LEGENDARY_CLUE_1,1610,ITEM_LEGENDARY_CLUE_1
1594,ITEM_LEGENDARY_CLUE_2,1611,ITEM_LEGENDARY_CLUE_2
1595,ITEM_LEGENDARY_CLUE_3,1612,ITEM_LEGENDARY_CLUE_3
1596,ITEM_LEGENDARY_CLUE_UNKNOWN_1596,1613,ITEM_LEGENDARY_CLUE_UNKNOWN_1596
1597,ITEM_CROWN_PASS,1614,ITEM_CROWN_PASS
1598,ITEM_WOODEN_CROWN,1615,ITEM_WOODEN_CROWN
1599,ITEM_RADIANT_PETAL,1616,ITEM_RADIANT_PETAL
1600,ITEM_WHITE_MANE_HAIR,1617,ITEM_WHITE_MANE_HAIR
1601,ITEM_BLACK_MANE_HAIR,1618,ITEM_BLACK_MANE_HAIR
1602,ITEM_ICEROOT_CARROT,1619,ITEM_ICEROOT_CARROT
1603,ITEM_SHADEROOT_CARROT,1620,ITEM_SHADEROOT_CARROT
1604,ITEM_DYNITE_ORE,1621,ITEM_DYNITE_ORE
1605,ITEM_CARROT_SEEDS,1622,ITEM_CARROT_SEEDS
1606,ITEM_ABILITY_PATCH,1623,ITEM_ABILITY_PATCH
1607,ITEM_REINS_OF_UNITY_NOT_SURE,1624,ITEM_REINS_OF_UNITY_NOT_SURE
1608,ITEM_TIME_BALM,1625,ITEM_TIME_BALM
1609,ITEM_SPACE_BALM,1626,ITEM_SPACE_BALM
1610,ITEM_MYSTERIOUS_BALM,1627,ITEM_MYSTERIOUS_BALM
1611,ITEM_LINKING_CORD,545,ITEM_LINKING_CORD
1612,ITEM_HOMETOWN_MUFFIN,1628,ITEM_HOMETOWN_MUFFIN
1613,ITEM_APRICORN,1629,ITEM_APRICORN
1614,ITEM_JUBILIFE_MUFFIN,1630,ITEM_JUBILIFE_MUFFIN
1615,ITEM_AUX_POWERGUARD,1631,ITEM_AUX_POWERGUARD
1616,ITEM_DIRE_HIT_PLA,1632,ITEM_DIRE_HIT_PLA
1617,ITEM_CHOICE_DUMPLING,1633,ITEM_CHOICE_DUMPLING
1618,ITEM_TWICE_SPICED_RADISH,1634,ITEM_TWICE_SPICED_RADISH
1619,ITEM_SWAP_SNACK,1635,ITEM_SWAP_SNACK
1620,ITEM_CASTER_FERN,1636,ITEM_CASTER_FERN
1621,ITEM_SEED_OF_MASTERY,1637,ITEM_SEED_OF_MASTERY
1622,ITEM_POKE_BALL_PLA_UNUSED,1638,ITEM_POKE_BALL_PLA_UNUSED
1623,ITEM_UNKNOWN_1623,1639,ITEM_UNKNOWN_1623
1624,ITEM_ETERNAL_ICE,1640,ITEM_ETERNAL_ICE
1625,ITEM_UXIES_CLAW,1641,ITEM_UXIES_CLAW
1626,ITEM_AZELFS_FANG,1642,ITEM_AZELFS_FANG
1627,ITEM_MESPRITS_PLUME,1643,ITEM_MESPRITS_PLUME
1628,ITEM_TUMBLESTONE,1644,ITEM_TUMBLESTONE
1629,ITEM_CELESTICA_FLUTE,1645,ITEM_CELESTICA_FLUTE
1630,ITEM_REMEDY,1646,ITEM_REMEDY
1631,ITEM_FINE_REMEDY,1647,ITEM_FINE_REMEDY
1632,ITEM_DAZZLING_HONEY,1648,ITEM_DAZZLING_HONEY
1633,ITEM_HEARTY_GRAINS,1649,ITEM_HEARTY_GRAINS
1634,ITEM_PLUMP_BEANS,1650,ITEM_PLUMP_BEANS
1635,ITEM_SPRINGY_MUSHROOM,1651,ITEM_SPRINGY_MUSHROOM
1636,ITEM_CRUNCHY_SALT,1652,ITEM_CRUNCHY_SALT
1637,ITEM_WOOD,1653,ITEM_WOOD
1638,ITEM_KINGS_LEAF,1654,ITEM_KINGS_LEAF
1639,ITEM_MARSH_BALM,1655,ITEM_MARSH_BALM
1640,ITEM_POKE_BALL_RECIPE,1656,ITEM_POKE_BALL_RECIPE
1641,ITEM_GREAT_BALL_RECIPE,1657,ITEM_GREAT_BALL_RECIPE
1642,ITEM_ULTRA_BALL_RECIPE,1658,ITEM_ULTRA_BALL_RECIPE
1643,ITEM_FEATHER_BALL_RECIPE,1659,ITEM_FEATHER_BALL_RECIPE
1644,ITEM_POKESHI_DOLL_RECIPE,1660,ITEM_POKESHI_DOLL_RECIPE
1645,ITEM_UNKNOWN_1645,1661,ITEM_UNKNOWN_1645
1646,ITEM_SMOKE_BOMB_RECIPE,1662,ITEM_SMOKE_BOMB_RECIPE
1647,ITEM_SCATTER_BANG_RECIPE,1663,ITEM_SCATTER_BANG_RECIPE
1648,ITEM_STICKY_GLOB_RECIPE,1664,ITEM_STICKY_GLOB_RECIPE
1649,ITEM_STAR_PIECE_RECIPE,1665,ITEM_STAR_PIECE_RECIPE
1650,ITEM_MUSHROOM_CAKE_RECIPE,1666,ITEM_MUSHROOM_CAKE_RECIPE
1651,ITEM_BUGWORT_RECIPE,1667,ITEM_BUGWORT_RECIPE
1652,ITEM_HONEY_CAKE_RECIPE,1668,ITEM_HONEY_CAKE_RECIPE
1653,ITEM_GRAIN_CAKE_RECIPE,1669,ITEM_GRAIN_CAKE_RECIPE
1654,ITEM_BEAN_CAKE_RECIPE,1670,ITEM_BEAN_CAKE_RECIPE
1655,ITEM_SALT_CAKE_RECIPE,1671,ITEM_SALT_CAKE_RECIPE
1656,ITEM_POTION_RECIPE,1672,ITEM_POTION_RECIPE
1657,ITEM_SUPER_POTION_RECIPE,1673,ITEM_SUPER_POTION_RECIPE
1658,ITEM_HYPER_POTION_RECIPE,1674,ITEM_HYPER_POTION_RECIPE
1659,ITEM_MAX_POTION_RECIPE,1675,ITEM_MAX_POTION_RECIPE
1660,ITEM_FULL_RESTORE_RECIPE,1676,ITEM_FULL_RESTORE_RECIPE
1661,ITEM_REMEDY_RECIPE,1677,ITEM_REMEDY_RECIPE
1662,ITEM_FINE_REMEDY_RECIPE,1678,ITEM_FINE_REMEDY_RECIPE
1663,ITEM_SUPERB_REMEDY_RECIPE,1679,ITEM_SUPERB_REMEDY_RECIPE
1664,ITEM_OLD_GATEAU_RECIPE,1680,ITEM_OLD_GATEAU_RECIPE
1665,ITEM_JUBILIFE_MUFFIN_RECIPE,1681,ITEM_JUBILIFE_MUFFIN_RECIPE
1666,ITEM_FULL_HEAL_RECIPE,1682,ITEM_FULL_HEAL_RECIPE
1667,ITEM_REVIVE_RECIPE,1683,ITEM_REVIVE_RECIPE
1668,ITEM_MAX_REVIVE_RECIPE,1684,ITEM_MAX_REVIVE_RECIPE
1669,ITEM_MAX_ETHER_RECIPE,1685,ITEM_MAX_ETHER_RECIPE
1670,ITEM_MAX_ELIXIR_RECIPE,1686,ITEM_MAX_ELIXIR_RECIPE
1671,ITEM_STEALTH_SPRAY_RECIPE,1687,ITEM_STEALTH_SPRAY_RECIPE
1672,ITEM_UNKNOWN_1672,1688,ITEM_UNKNOWN_1672
1673,ITEM_AUX_POWER_RECIPE,1689,ITEM_AUX_POWER_RECIPE
1674,ITEM_AUX_GUARD_RECIPE_RECIPE,1690,ITEM_AUX_GUARD_RECIPE_RECIPE
1675,ITEM_DIRE_HIT_RECIPE,1691,ITEM_DIRE_HIT_RECIPE
1676,ITEM_AUX_EVASION_RECIPE,1692,ITEM_AUX_EVASION_RECIPE
1677,ITEM_AUX_POWERGUARD_RECIPE,1693,ITEM_AUX_POWERGUARD_RECIPE
1678,ITEM_FOREST_BALM,1694,ITEM_FOREST_BALM
