manifest	line	declaration	enabled	region	source_symbol	address	payload	conditions	resolved_address	newgold_definition	original_function	target_file	target_line	original_state	target_section	target_start	mapping	category	current_port_state	dependency	validation	map_line	notes
bytereplacement	300	arm9 02027BDC 38 B5 05 1C 0C 1C 04 F0	False	arm9		0x02027BDC	38 B5 05 1C 0C 1C 04 F0	!EXPAND_PC_BOXES	0x02027BDC		Save_WriteManInit	src/save.c	613	C	main	0x02027BDC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19416	-
bytereplacement	301	arm9 02027CEC 38 B5 1A 4B 04 1C 00 25	False	arm9		0x02027CEC	38 B5 1A 4B 04 1C 00 25	!EXPAND_PC_BOXES	0x02027CEC		Save_WriteManFinish	src/save.c	674	C	main	0x02027CEC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19422	-
bytereplacement	303	arm9 02027EFC F8 B5 82 B0 00 90 00 20	False	arm9		0x02027EFC	F8 B5 82 B0 00 90 00 20	!EXPAND_PC_BOXES	0x02027EFC		SaveData_InitSlotSpecs	src/save.c	770	C	main	0x02027EFC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19439	-
bytereplacement	305	arm9 02028968 F8 B5 0C 1C 61 69 06 1C	False	arm9		0x02028968	F8 B5 0C 1C 61 69 06 1C	!EXPAND_PC_BOXES	0x02028968		HandleWriteSaveAsync_PCBoxes	src/save.c	1213	C	main	0x02028968	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19496	-
bytereplacement	306	arm9 02028AB4 78 B5 81 B0 0C 1C 05 1C	False	arm9		0x02028AB4	78 B5 81 B0 0C 1C 05 1C	!EXPAND_PC_BOXES	0x02028AB4		Save_WritePCBoxes	src/save.c	1274	C	main	0x02028AB4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19499	-
bytereplacement	307	arm9 02028BA8 F8 B5 0C 1C 17 1C 05 1C	False	arm9		0x02028BA8	F8 B5 0C 1C 17 1C 05 1C	!EXPAND_PC_BOXES	0x02028BA8		Save_WriteNextPCBox	src/save.c	1319	C	main	0x02028BA8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19502	-
bytereplacement	308	arm9 02028BF8 F0 B5 85 B0 00 90 0D 1C	False	arm9		0x02028BF8	F0 B5 85 B0 00 90 0D 1C	!EXPAND_PC_BOXES	0x02028BF8		Save_WritePCFooter	src/save.c	1331	C	main	0x02028BF8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19504	-
bytereplacement	309	arm9 02028C70 10 B5 04 1C FE F7 7C FA	False	arm9		0x02028C70	10 B5 04 1C FE F7 7C FA	!EXPAND_PC_BOXES	0x02028C70		Save_CalcPCBoxModifiedFlags	src/save.c	1354	C	main	0x02028C70	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19507	-
bytereplacement	310	arm9 02028C9C 70 B5 05 1C 00 24 FE F7	False	arm9		0x02028C9C	70 B5 05 1C 00 24 FE F7	!EXPAND_PC_BOXES	0x02028C9C		PCModifiedFlags_CountModifiedBoxes	src/save.c	1365	C	main	0x02028C9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19510	-
bytereplacement	311	arm9 02028CD4 F8 B5 05 1C 0E 1C 00 24	False	arm9		0x02028CD4	F8 B5 05 1C 0E 1C 00 24	!EXPAND_PC_BOXES	0x02028CD4		PCModifiedFlags_GetIndexOfNthModifiedBox	src/save.c	1381	C	main	0x02028CD4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19513	-
bytereplacement	315	arm9 02073B20 00 48 70 47 FC 22 01 00	False	arm9		0x02073B20	00 48 70 47 FC 22 01 00	!EXPAND_PC_BOXES	0x02073B20		PCStorage_sizeof	src/pokemon_storage_system.c	19	C	main	0x02073B20	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37029	-
bytereplacement	316	arm9 02073B28 F8 B5 00 90 00 27 06 1C	False	arm9		0x02073B28	F8 B5 00 90 00 27 06 1C	!EXPAND_PC_BOXES	0x02073B28		PCStorage_InitializeBoxes	src/pokemon_storage_system.c	23	C	main	0x02073B28	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37032	-
bytereplacement	317	arm9 02073BB8 F8 B5 05 1C 12 20 00 03	False	arm9		0x02073BB8	F8 B5 05 1C 12 20 00 03	!EXPAND_PC_BOXES	0x02073BB8		PCStorage_PlaceMonInFirstEmptySlotInAnyBox	src/pokemon_storage_system.c	54	C	main	0x02073BB8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37034	-
bytereplacement	318	arm9 02073BFC F0 B5 83 B0 00 90 10 1C	False	arm9		0x02073BFC	F0 B5 83 B0 00 90 10 1C	!EXPAND_PC_BOXES	0x02073BFC		PCStorage_PlaceMonInBoxFirstEmptySlot	src/pokemon_storage_system.c	58	C	main	0x02073BFC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37036	-
bytereplacement	319	arm9 02073C70 05 1C 38 1C 0C 1C 16 1C	False	arm9		0x02073C70	05 1C 38 1C 0C 1C 16 1C	!EXPAND_PC_BOXES	0x02073C70		PCStorage_PlaceMonInBoxByIndexPair	src/pokemon_storage_system.c	86	C	main	0x02073C6C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37038	-
bytereplacement	320	arm9 02073CC4 0C 1C 21 03 9C 46 00 90	False	arm9		0x02073CC4	0C 1C 21 03 9C 46 00 90	!EXPAND_PC_BOXES	0x02073CC4		PCStorage_SwapMonsInBoxByIndexPair	src/pokemon_storage_system.c	100	C	main	0x02073CC0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37040	-
bytereplacement	321	arm9 02073D10 38 B5 05 1C 00 20 0C 1C	False	arm9		0x02073D10	38 B5 05 1C 00 20 0C 1C	!EXPAND_PC_BOXES	0x02073D10		PCStorage_DeleteBoxMonByIndexPair	src/pokemon_storage_system.c	109	C	main	0x02073D10	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37042	-
bytereplacement	322	arm9 02073D4C 12 21 09 03 40 58 70 47	False	arm9		0x02073D4C	12 21 09 03 40 58 70 47	!EXPAND_PC_BOXES	0x02073D4C		PCStorage_GetActiveBox	src/pokemon_storage_system.c	122	C	main	0x02073D4C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37044	-
bytereplacement	323	arm9 02073D54 F8 B5 12 21 09 03 46 58	False	arm9		0x02073D54	F8 B5 12 21 09 03 46 58	!EXPAND_PC_BOXES	0x02073D54		PCStorage_FindFirstBoxWithEmptySlot	src/pokemon_storage_system.c	126	C	main	0x02073D54	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37046	-
bytereplacement	324	arm9 02073D9C F8 B5 0E 1C 07 1C 00 20	False	arm9		0x02073D9C	F8 B5 0E 1C 07 1C 00 20	!EXPAND_PC_BOXES	0x02073D9C		PCStorage_FindFirstEmptySlot	src/pokemon_storage_system.c	144	C	main	0x02073D9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37048	-
bytereplacement	325	arm9 02073DFC F8 B5 82 B0 00 26 00 90	False	arm9		0x02073DFC	F8 B5 82 B0 00 26 00 90	!EXPAND_PC_BOXES	0x02073DFC		PCStorage_CountEmptySpotsInAllBoxes	src/pokemon_storage_system.c	179	C	main	0x02073DFC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37050	-
bytereplacement	326	arm9 02073E40 F8 B5 07 1C 00 20 0D 1C	False	arm9		0x02073E40	F8 B5 07 1C 00 20 0D 1C	!EXPAND_PC_BOXES	0x02073E40		PCStorage_CountEmptySpotsInBox	src/pokemon_storage_system.c	191	C	main	0x02073E40	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37052	-
bytereplacement	327	arm9 02073E84 08 B5 12 29 03 D2 12 22	False	arm9		0x02073E84	08 B5 12 29 03 D2 12 22	!EXPAND_PC_BOXES	0x02073E84		PCStorage_SetActiveBox	src/pokemon_storage_system.c	207	C	main	0x02073E84	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37054	-
bytereplacement	328	arm9 02073E98 08 B5 12 29 03 D2 41 18	False	arm9		0x02073E98	08 B5 12 29 03 D2 41 18	!EXPAND_PC_BOXES	0x02073E98		PCStorage_GetBoxWallpaper	src/pokemon_storage_system.c	215	C	main	0x02073E98	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37057	-
bytereplacement	329	arm9 02073EB4 10 28 03 D3 20 28 03 D3	False	arm9		0x02073EB4	10 28 03 D3 20 28 03 D3	!EXPAND_PC_BOXES	0x02073EB4		PCStorage_IsValidWallpaperId	src/pokemon_storage_system.c	223	C	main	0x02073EB4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37059	-
bytereplacement	330	arm9 02073EC8 70 B5 05 1C 00 20 0C 1C	False	arm9		0x02073EC8	70 B5 05 1C 00 20 0C 1C	!EXPAND_PC_BOXES	0x02073EC8		PCStorage_SetBoxWallpaper	src/pokemon_storage_system.c	228	C	main	0x02073EC8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37062	-
bytereplacement	331	arm9 02073F00 08 B5 03 1C 00 20 C0 43	False	arm9		0x02073F00	08 B5 03 1C 00 20 C0 43	!EXPAND_PC_BOXES	0x02073F00		PCStorage_GetBoxName	src/pokemon_storage_system.c	239	C	main	0x02073F00	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37065	-
bytereplacement	332	arm9 02073F34 08 B5 03 1C 00 20 C0 43	False	arm9		0x02073F34	08 B5 03 1C 00 20 C0 43	!EXPAND_PC_BOXES	0x02073F34		PCStorage_SetBoxName	src/pokemon_storage_system.c	250	C	main	0x02073F34	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37068	-
bytereplacement	333	arm9 02073F64 F8 B5 00 22 D2 43 91 42	False	arm9		0x02073F64	F8 B5 00 22 D2 43 91 42	!EXPAND_PC_BOXES	0x02073F64		PCStorage_CountMonsAndEggsInBox	src/pokemon_storage_system.c	259	C	main	0x02073F64	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37070	-
bytereplacement	334	arm9 02073FA8 F8 B5 00 22 D2 43 91 42	False	arm9		0x02073FA8	F8 B5 00 22 D2 43 91 42	!EXPAND_PC_BOXES	0x02073FA8		PCStorage_CountMonsInBox	src/pokemon_storage_system.c	278	C	main	0x02073FA8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37072	-
bytereplacement	335	arm9 02073FF8 70 B5 00 25 06 1C 2C 1C	False	arm9		0x02073FF8	70 B5 00 25 06 1C 2C 1C	!EXPAND_PC_BOXES	0x02073FF8		PCStorage_CountMonsInAllBoxes	src/pokemon_storage_system.c	298	C	main	0x02073FF8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37074	-
bytereplacement	336	arm9 02074018 05 1C 16 1C 1F 1C 12 2C	False	arm9		0x02074018	05 1C 16 1C 1F 1C 12 2C	!EXPAND_PC_BOXES	0x02074018		PCStorage_GetMonDataByIndexPair	src/pokemon_storage_system.c	308	C	main	0x02074014	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37076	-
bytereplacement	337	arm9 02074058 70 B5 0C 1C 05 1C 16 1C	False	arm9		0x02074058	70 B5 0C 1C 05 1C 16 1C	!EXPAND_PC_BOXES	0x02074058		PCStorage_GetMonByIndexPair	src/pokemon_storage_system.c	317	C	main	0x02074058	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37078	-
bytereplacement	338	arm9 02074094 38 B5 0C 1C 05 1C 08 2C	False	arm9		0x02074094	38 B5 0C 1C 05 1C 08 2C	!EXPAND_PC_BOXES	0x02074094		PCStorage_UnlockBonusWallpaper	src/pokemon_storage_system.c	326	C	main	0x02074094	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37081	-
bytereplacement	339	arm9 020740B4 38 B5 0C 1C 05 1C 08 2C	False	arm9		0x020740B4	38 B5 0C 1C 05 1C 08 2C	!EXPAND_PC_BOXES	0x020740B4		PCStorage_IsBonusWallpaperUnlocked	src/pokemon_storage_system.c	331	C	main	0x020740B4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37084	-
bytereplacement	340	arm9 020740D8 10 B5 12 29 02 D3 B1 F7	False	arm9		0x020740D8	10 B5 12 29 02 D3 B1 F7	!EXPAND_PC_BOXES	0x020740D8		PCStorage_SetBoxModified	src/pokemon_storage_system.c	336	C	main	0x020740D8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37087	-
bytereplacement	341	arm9 020740F8 01 4A 02 49 42 50 70 47	False	arm9		0x020740F8	01 4A 02 49 42 50 70 47	!EXPAND_PC_BOXES	0x020740F8		PCStorage_SetAllBoxesModified	src/pokemon_storage_system.c	344	C	main	0x020740F8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37090	-
bytereplacement	342	arm9 02074108 01 49 00 22 42 50 70 47	False	arm9		0x02074108	01 49 00 22 42 50 70 47	!EXPAND_PC_BOXES	0x02074108		PCStorage_ResetBoxModifiedFlags	src/pokemon_storage_system.c	348	C	main	0x02074108	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37093	-
bytereplacement	343	arm9 02074114 01 49 40 58 70 47 C0 46	False	arm9		0x02074114	01 49 40 58 70 47 C0 46	!EXPAND_PC_BOXES	0x02074114		PCStorage_GetBoxModifiedFlags	src/pokemon_storage_system.c	352	C	main	0x02074114	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37096	-
bytereplacement	344	arm9 02074128 F8 B5 82 B0 00 90 00 20	False	arm9		0x02074128	F8 B5 82 B0 00 90 00 20	!EXPAND_PC_BOXES	0x02074128		sub_02074128	src/pokemon_storage_system.c	360	C	main	0x02074128	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37100	-
bytereplacement	349	0012 02265FEE FF	True	0012		0x02265FEE	FF		0x02265FEE		ov12_02265FD4	asm/overlay_12_02265E28.s	217	ASM	OVY_12	0x02265FD4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85099	-
bytereplacement	352	0012 0224AED0 00 20 70 47	False	0012		0x0224AED0	00 20 70 47	DEBUG_ALWAYS_OBEY	0x0224AED0		TryDisobedience	src/battle/battle_controller_player.c	1879	C	OVY_12	0x0224AED0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81391	-
bytereplacement	356	0012 022424DC 3C 20	True	0012		0x022424DC	3C 20		0x022424DC		BtlCmd_CalcHiddenPowerParams	src/battle/battle_command.c	3676	C	OVY_12	0x02242424	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80942	-
bytereplacement	359	0018 021F21AE C0 46	True	0018		0x021F21AE	C0 46		0x021F21AE		ov18_021F209C	asm/overlay_18.s	7565	ASM	OVY_18	0x021F209C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	99888	-
bytereplacement	360	0014 021F3DB0 C0 46	True	0014		0x021F3DB0	C0 46		0x021F3DB0		ov14_021F3D70	asm/overlay_14.s	28833	ASM	OVY_14	0x021F3D70	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	94615	-
bytereplacement	362	0002 0224BAE4 10 B5 0C 1C E1 F5 6C FF	False	0002		0x0224BAE4	10 B5 0C 1C E1 F5 6C FF	!IMPLEMENT_REUSABLE_REPELS	0x0224BAE4		PlayerStepEvent_RepelCounterDecrement	asm/overlay_02_02248728.s	6963	ASM	OVY_2	0x0224BAE4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	64994	-
bytereplacement	363	0015 021F993C 10 B5 0C 1C FF F7 F4 FF	False	0015		0x021F993C	10 B5 0C 1C FF F7 F4 FF	!IMPLEMENT_REUSABLE_REPELS	0x021F993C		BagApp_GetRepelStepCountAddr	asm/overlay_15.s	685	ASM	OVY_15	0x021F993C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95920	-
bytereplacement	368	0012 0223AB46 FF	True	0012		0x0223AB46	FF		0x0223AB46		BattleSystem_GetTerrainId	src/battle/battle_system.c	285	C	OVY_12	0x0223AB40	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80323	-
bytereplacement	371	0012 0224446C FF	True	0012		0x0224446C	FF		0x0224446C		BtlCmd_GetTerrainSecondaryEffect	src/battle/battle_command.c	4917	C	OVY_12	0x02244458	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81086	-
bytereplacement	373	0012 022443C4 FF	True	0012		0x022443C4	FF		0x022443C4		BtlCmd_TryCamouflage	src/battle/battle_command.c	4874	C	OVY_12	0x02244390	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81080	-
bytereplacement	375	0012 0224443C FF	True	0012		0x0224443C	FF		0x0224443C		BtlCmd_GetTerrainMove	src/battle/battle_command.c	4903	C	OVY_12	0x02244428	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81083	-
bytereplacement	381	arm9 02090034 FC	True	arm9		0x02090034	FC	UPDATE_VITAMIN_EV_CAPS	0x02090034		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	382	arm9 020900A0 FC	True	arm9		0x020900A0	FC	UPDATE_VITAMIN_EV_CAPS	0x020900A0		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	383	arm9 0209010C FC	True	arm9		0x0209010C	FC	UPDATE_VITAMIN_EV_CAPS	0x0209010C		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	384	arm9 0209017A FC	True	arm9		0x0209017A	FC	UPDATE_VITAMIN_EV_CAPS	0x0209017A		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	385	arm9 020901E8 FC	True	arm9		0x020901E8	FC	UPDATE_VITAMIN_EV_CAPS	0x020901E8		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	386	arm9 02090254 FC	True	arm9		0x02090254	FC	UPDATE_VITAMIN_EV_CAPS	0x02090254		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	387	arm9 02090A96 FC	True	arm9		0x02090A96	FC	UPDATE_VITAMIN_EV_CAPS	0x02090A96		TryModEV	src/use_item_on_mon.c	568	C	main	0x02090A84	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42201	-
bytereplacement	388	arm9 02090ABC FC	True	arm9		0x02090ABC	FC	UPDATE_VITAMIN_EV_CAPS	0x02090ABC		TryModEV	src/use_item_on_mon.c	568	C	main	0x02090A84	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42201	-
bytereplacement	389	arm9 02090AC0 FC	True	arm9		0x02090AC0	FC	UPDATE_VITAMIN_EV_CAPS	0x02090AC0		TryModEV	src/use_item_on_mon.c	568	C	main	0x02090A84	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42201	-
bytereplacement	393	arm9 02090034 64	False	arm9		0x02090034	64	!UPDATE_VITAMIN_EV_CAPS	0x02090034		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	394	arm9 020900A0 64	False	arm9		0x020900A0	64	!UPDATE_VITAMIN_EV_CAPS	0x020900A0		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	395	arm9 0209010C 64	False	arm9		0x0209010C	64	!UPDATE_VITAMIN_EV_CAPS	0x0209010C		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	396	arm9 0209017A 64	False	arm9		0x0209017A	64	!UPDATE_VITAMIN_EV_CAPS	0x0209017A		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	397	arm9 020901E8 64	False	arm9		0x020901E8	64	!UPDATE_VITAMIN_EV_CAPS	0x020901E8		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	398	arm9 02090254 64	False	arm9		0x02090254	64	!UPDATE_VITAMIN_EV_CAPS	0x02090254		CanUseItemOnPokemon	src/use_item_on_mon.c	14	C	main	0x0208FD9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42182	-
bytereplacement	399	arm9 02090A96 64	False	arm9		0x02090A96	64	!UPDATE_VITAMIN_EV_CAPS	0x02090A96		TryModEV	src/use_item_on_mon.c	568	C	main	0x02090A84	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42201	-
bytereplacement	400	arm9 02090ABC 64	False	arm9		0x02090ABC	64	!UPDATE_VITAMIN_EV_CAPS	0x02090ABC		TryModEV	src/use_item_on_mon.c	568	C	main	0x02090A84	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42201	-
bytereplacement	401	arm9 02090AC0 64	False	arm9		0x02090AC0	64	!UPDATE_VITAMIN_EV_CAPS	0x02090AC0		TryModEV	src/use_item_on_mon.c	568	C	main	0x02090A84	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	42201	-
bytereplacement	407	arm9 0204B948 FC	True	arm9		0x0204B948	FC		0x0204B948		sub_0204B834	src/unk_0204B538.c	253	C	main	0x0204B834	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	27742	-
bytereplacement	408	arm9 0204B94C FC	True	arm9		0x0204B94C	FC		0x0204B94C		sub_0204B834	src/unk_0204B538.c	253	C	main	0x0204B834	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	27742	-
bytereplacement	409	0012 0224655C FC	True	0012		0x0224655C	FC		0x0224655C		BattleScript_CalcEffortValues	src/battle/battle_command.c	6488	C	OVY_12	0x022463E8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81236	-
bytereplacement	410	0012 02246560 FC	True	0012		0x02246560	FC		0x02246560		BattleScript_CalcEffortValues	src/battle/battle_command.c	6488	C	OVY_12	0x022463E8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81236	-
bytereplacement	414	arm9 080517AA 2D	True	arm9		0x080517AA	2D	EXPAND_MUSIC_TABLES	0x020517AA		BattleStartGetTransition	asm/unk_020517A4.s	167	ASM	main	0x020517A4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28363	-
bytereplacement	415	arm9 080517D4 2D	True	arm9		0x080517D4	2D	EXPAND_MUSIC_TABLES	0x020517D4		BattleStartGetMusic	asm/unk_020517A4.s	191	ASM	main	0x020517D0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28367	-
bytereplacement	418	arm9 08051886 20	True	arm9		0x08051886	20	EXPAND_MUSIC_TABLES	0x02051886		NPCTrainerGetBattleIntroAndMusicParam	asm/unk_020517A4.s	277	ASM	main	0x02051868	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28385	-
bytereplacement	421	arm9 080518CA 0B	True	arm9		0x080518CA	0B	EXPAND_MUSIC_TABLES	0x020518CA		WildPokemonGetBattleIntroAndMusicParam	asm/unk_020517A4.s	304	ASM	main	0x02051894	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28388	-
bytereplacement	424	arm9 080550D4 2C	True	arm9		0x080550D4	2C	EXPAND_MUSIC_TABLES	0x020550D4		FieldBGM_GetEyesMeetForTrainer	src/field_bgm.c	187	C	main	0x02055098	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28801	-
bytereplacement	429	arm9 080517AA 2D	False	arm9		0x080517AA	2D	!EXPAND_MUSIC_TABLES	0x020517AA		BattleStartGetTransition	asm/unk_020517A4.s	167	ASM	main	0x020517A4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28363	-
bytereplacement	430	arm9 080517D4 2D	False	arm9		0x080517D4	2D	!EXPAND_MUSIC_TABLES	0x020517D4		BattleStartGetMusic	asm/unk_020517A4.s	191	ASM	main	0x020517D0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28367	-
